count_type,count,bill_type,parish_id,id,week_id,year_range,year_id,split_year
Buried,,Weekly,85,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,85,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,,Weekly,90,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,90,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,,Weekly,86,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,86,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,,Weekly,87,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,87,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,,Weekly,88,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,88,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,,Weekly,91,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,91,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,,Weekly,94,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,94,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,,Weekly,95,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,95,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,,Weekly,97,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,97,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,,Weekly,98,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,98,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,,Weekly,78,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,78,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,,Weekly,79,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,79,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,,Weekly,80,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,80,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,,Weekly,81,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,81,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,,Weekly,82,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,82,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,,Weekly,99,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,99,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,,Weekly,100,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,100,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,,Weekly,101,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,101,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,,Weekly,102,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,102,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,,Weekly,103,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,103,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,,Weekly,104,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,104,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,,Weekly,105,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,105,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,,Weekly,106,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,106,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,,Weekly,107,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,107,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,,Weekly,108,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,108,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,,Weekly,109,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,109,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,,Weekly,110,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,110,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,,Weekly,111,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,111,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,,Weekly,112,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,112,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,,Weekly,113,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,113,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,2,Weekly,114,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,114,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,1,Weekly,115,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,115,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,,Weekly,116,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,116,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,,Weekly,118,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,118,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,,Weekly,121,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,121,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,,Weekly,122,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,122,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,,Weekly,123,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,123,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,,Weekly,124,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,124,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,1,Weekly,125,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,125,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,,Weekly,126,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,126,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,,Weekly,127,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,127,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,,Weekly,128,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,128,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,,Weekly,132,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,132,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,10,Weekly,19,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,19,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,,Weekly,28,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,28,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,,Weekly,29,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,29,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,,Weekly,38,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,38,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,,Weekly,10,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,10,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,5,Weekly,34,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,34,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,16,Weekly,35,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,35,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,5,Weekly,37,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,37,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,6,Weekly,44,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,44,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,2,Weekly,51,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,51,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,18,Weekly,52,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,52,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,13,Weekly,117,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,117,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,8,Weekly,16,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,16,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,6,Weekly,15,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,15,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,2,Weekly,129,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,129,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,3,Weekly,131,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,131,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,,Weekly,9,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,9,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,9,Weekly,53,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,53,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,3,Weekly,12,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,12,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,10,Weekly,56,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,56,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,15,Weekly,64,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,64,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,1,Weekly,13,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,13,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,10,Weekly,69,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,69,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,6,Weekly,70,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,70,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,2,Weekly,89,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,89,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,6,Weekly,92,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,92,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,16,Weekly,96,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,96,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,,Weekly,120,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,120,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,2,Weekly,14,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,14,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,25,Weekly,130,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,130,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,10,Weekly,40,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,40,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,,Weekly,119,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,119,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,2,Weekly,77,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,77,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,1,Weekly,93,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,93,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,5,Weekly,76,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,76,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,,Weekly,133,2,1668-1669-22,1668-1669,1669,1668/1669
Plague,,Weekly,133,2,1668-1669-22,1668-1669,1669,1668/1669
Buried,,Weekly,17,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,17,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,2,Weekly,1,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,1,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,2,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,2,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,3,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,3,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,4,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,4,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,5,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,5,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,6,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,6,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,1,Weekly,7,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,7,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,1,Weekly,8,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,8,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,18,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,18,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,20,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,20,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,21,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,21,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,22,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,22,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,23,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,23,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,24,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,24,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,25,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,25,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,26,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,26,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,27,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,27,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,30,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,30,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,31,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,31,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,32,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,32,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,33,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,33,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,36,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,36,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,11,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,11,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,39,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,39,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,41,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,41,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,42,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,42,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,43,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,43,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,45,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,45,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,46,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,46,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,47,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,47,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,1,Weekly,48,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,48,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,49,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,49,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,50,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,50,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,54,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,54,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,1,Weekly,55,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,55,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,57,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,57,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,58,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,58,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,1,Weekly,59,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,59,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,60,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,60,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,61,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,61,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,1,Weekly,62,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,62,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,63,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,1,Weekly,63,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,65,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,65,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,66,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,66,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,67,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,67,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,68,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,68,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,71,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,71,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,2,Weekly,72,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,72,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,73,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,73,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,74,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,74,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,1,Weekly,75,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,75,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,83,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,83,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,84,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,84,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,85,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,85,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,90,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,90,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,86,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,86,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,87,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,87,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,88,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,88,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,91,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,91,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,94,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,94,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,95,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,95,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,97,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,97,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,98,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,98,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,78,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,78,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,79,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,79,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,80,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,80,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,81,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,81,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,82,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,82,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,99,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,99,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,100,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,100,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,101,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,101,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,102,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,102,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,103,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,103,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,104,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,104,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,105,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,105,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,106,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,106,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,107,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,107,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,108,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,108,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,109,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,109,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,110,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,110,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,111,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,111,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,112,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,112,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,113,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,113,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,114,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,114,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,115,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,115,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,116,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,116,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,118,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,118,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,121,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,121,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,1,Weekly,122,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,122,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,123,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,123,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,1,Weekly,124,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,124,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,1,Weekly,125,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,125,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,126,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,126,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,127,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,127,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,128,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,128,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,132,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,132,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,15,Weekly,19,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,19,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,28,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,1,Weekly,28,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,29,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,29,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,1,Weekly,38,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,38,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,,Weekly,10,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,10,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,3,Weekly,34,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,34,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,16,Weekly,35,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,35,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,6,Weekly,37,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,37,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,1,Weekly,44,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,44,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,1,Weekly,51,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,51,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,25,Weekly,52,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,52,3,1668-1669-23,1668-1669,1669,1668/1669
Buried,10,Weekly,117,3,1668-1669-23,1668-1669,1669,1668/1669
Plague,,Weekly,117,3,1668-1669-23,1668-1669,1669,1668/1669
