unique_identifier,death,count,year,week_id,year_range,id
Laxton-1701-17-verso,Fever,54,1701,1700-1701-17,1700-1701,357
Laxton-1701-17-verso,Fistula,,1701,1700-1701-17,1700-1701,358
Laxton-1701-17-verso,Flox and Small-Pox,21,1701,1700-1701-17,1700-1701,359
Laxton-1701-17-verso,Flux,,1701,1700-1701-17,1700-1701,360
Laxton-1701-17-verso,French-Pox,1,1701,1700-1701-17,1700-1701,361
Laxton-1701-17-verso,Frets,,1701,1700-1701-17,1700-1701,362
Laxton-1701-17-verso,Gangreen,,1701,1700-1701-17,1700-1701,363
Laxton-1701-17-verso,Gout,,1701,1700-1701-17,1700-1701,364
Laxton-1701-17-verso,Gravel,,1701,1700-1701-17,1700-1701,365
Laxton-1701-17-verso,Grief,,1701,1700-1701-17,1700-1701,366
Laxton-1701-17-verso,Griping in the Guts,31,1701,1700-1701-17,1700-1701,367
Laxton-1701-17-verso,Headache,,1701,1700-1701-17,1700-1701,368
Laxton-1701-17-verso,Headmouldshot,,1701,1700-1701-17,1700-1701,369
Laxton-1701-17-verso,Hooping Cough,,1701,1700-1701-17,1700-1701,370
Laxton-1701-17-verso,Hiccough,,1701,1700-1701-17,1700-1701,371
Laxton-1701-17-verso,Horshoehead,,1701,1700-1701-17,1700-1701,372
Laxton-1701-17-verso,Impostume,1,1701,1700-1701-17,1700-1701,373
Laxton-1701-17-verso,Infants,,1701,1700-1701-17,1700-1701,374
Laxton-1701-17-verso,Inflammation,,1701,1700-1701-17,1700-1701,375
Laxton-1701-17-verso,Itch,,1701,1700-1701-17,1700-1701,376
Laxton-1701-17-verso,Jaundies,2,1701,1700-1701-17,1700-1701,377
Laxton-1701-17-verso,Jaw-fallen,,1701,1700-1701-17,1700-1701,378
Laxton-1701-17-verso,Kings Evil,1,1701,1700-1701-17,1700-1701,379
Laxton-1701-17-verso,Leprosie,,1701,1700-1701-17,1700-1701,380
Laxton-1701-17-verso,Lethargy,,1701,1700-1701-17,1700-1701,381
Laxton-1701-17-verso,Liver-grown,,1701,1700-1701-17,1700-1701,382
Laxton-1701-17-verso,Looseness,,1701,1700-1701-17,1700-1701,383
Laxton-1701-17-verso,Lunatick and Frenzy,,1701,1700-1701-17,1700-1701,384
Laxton-1701-17-verso,Malignant Fever,,1701,1700-1701-17,1700-1701,385
Laxton-1701-17-verso,Meagrim,,1701,1700-1701-17,1700-1701,386
Laxton-1701-17-verso,Measles,,1701,1700-1701-17,1700-1701,387
Laxton-1701-17-verso,Miscarriage,,1701,1700-1701-17,1700-1701,388
Laxton-1701-17-verso,Mortification,,1701,1700-1701-17,1700-1701,389
Laxton-1701-17-verso,Mother,,1701,1700-1701-17,1700-1701,390
Laxton-1701-17-verso,Noli me tangere,,1701,1700-1701-17,1700-1701,391
Laxton-1701-17-verso,Palsie,,1701,1700-1701-17,1700-1701,392
Laxton-1701-17-verso,Plague,,1701,1700-1701-17,1700-1701,393
Laxton-1701-17-verso,Planet,,1701,1700-1701-17,1700-1701,394
Laxton-1701-17-verso,Plurisie,,1701,1700-1701-17,1700-1701,395
Laxton-1701-17-verso,Purples,,1701,1700-1701-17,1700-1701,396
Laxton-1701-17-verso,Quinsie,,1701,1700-1701-17,1700-1701,397
Laxton-1701-17-verso,Rash,,1701,1700-1701-17,1700-1701,398
Laxton-1701-17-verso,Rheumatism,,1701,1700-1701-17,1700-1701,399
Laxton-1701-17-verso,Rickets,7,1701,1700-1701-17,1700-1701,400
Laxton-1701-17-verso,Rising of the Lights,6,1701,1700-1701-17,1700-1701,401
Laxton-1701-17-verso,Running of the Reins,,1701,1700-1701-17,1700-1701,402
Laxton-1701-17-verso,Rupture,,1701,1700-1701-17,1700-1701,403
Laxton-1701-17-verso,Scald Head,,1701,1700-1701-17,1700-1701,404
Laxton-1701-17-verso,Scarlet Fever,,1701,1700-1701-17,1700-1701,405
Laxton-1701-17-verso,Sciatica,,1701,1700-1701-17,1700-1701,406
Laxton-1701-17-verso,Scowring,,1701,1700-1701-17,1700-1701,407
Laxton-1701-17-verso,Scurvy,,1701,1700-1701-17,1700-1701,408
Laxton-1701-17-verso,Sores,,1701,1700-1701-17,1700-1701,409
Laxton-1701-17-verso,Shingles,,1701,1700-1701-17,1700-1701,410
Laxton-1701-17-verso,Spleen,,1701,1700-1701-17,1700-1701,411
Laxton-1701-17-verso,Spotted-Fever,2,1701,1700-1701-17,1700-1701,412
Laxton-1701-17-verso,St. Anthony's Fire,,1701,1700-1701-17,1700-1701,413
Laxton-1701-17-verso,Starved,,1701,1700-1701-17,1700-1701,414
Laxton-1701-17-verso,Stone,,1701,1700-1701-17,1700-1701,415
Laxton-1701-17-verso,Stopping of the Stomach,8,1701,1700-1701-17,1700-1701,416
Laxton-1701-17-verso,Strangury,,1701,1700-1701-17,1700-1701,417
Laxton-1701-17-verso,Strongullion,,1701,1700-1701-17,1700-1701,418
Laxton-1701-17-verso,Suddenly,3,1701,1700-1701-17,1700-1701,419
Laxton-1701-17-verso,Surfeit,1,1701,1700-1701-17,1700-1701,420
Laxton-1701-17-verso,Swelling in the Throat,,1701,1700-1701-17,1700-1701,421
Laxton-1701-17-verso,Swine-Pox,,1701,1700-1701-17,1700-1701,422
Laxton-1701-17-verso,Teeth,28,1701,1700-1701-17,1700-1701,423
Laxton-1701-17-verso,Thrush,1,1701,1700-1701-17,1700-1701,424
Laxton-1701-17-verso,Tissick,10,1701,1700-1701-17,1700-1701,425
Laxton-1701-17-verso,Tympany,,1701,1700-1701-17,1700-1701,426
Laxton-1701-17-verso,Twisting of the Guts,,1701,1700-1701-17,1700-1701,427
Laxton-1701-17-verso,Ulcer,3,1701,1700-1701-17,1700-1701,428
Laxton-1701-17-verso,Vapours,,1701,1700-1701-17,1700-1701,429
Laxton-1701-17-verso,Vomiting,,1701,1700-1701-17,1700-1701,430
Laxton-1701-17-verso,Water in the Head,,1701,1700-1701-17,1700-1701,431
Laxton-1701-17-verso,Wen,,1701,1700-1701-17,1700-1701,432
Laxton-1701-17-verso,Wind,,1701,1700-1701-17,1700-1701,433
Laxton-1701-17-verso,Wolf,,1701,1700-1701-17,1700-1701,434
Laxton-1701-17-verso,Worms,2,1701,1700-1701-17,1700-1701,435
Laxton-1701-17-verso,Abortive,3,1701,1700-1701-17,1700-1701,436
Laxton-1701-17-verso,Overlaid,2,1701,1700-1701-17,1700-1701,437
Laxton-1701-17-verso,Still-born,6,1701,1700-1701-17,1700-1701,438
Laxton-1701-17-verso,Drowned,2,1701,1700-1701-17,1700-1701,439
Laxton-1701-17-verso,Found Dead,,1701,1700-1701-17,1700-1701,440
Laxton-1701-17-verso,Executed,1,1701,1700-1701-17,1700-1701,441
Laxton-1701-17-verso,Killed,1,1701,1700-1701-17,1700-1701,442
Laxton-1701-17-verso,Suicide,1,1701,1700-1701-17,1700-1701,443
Laxton-1701-17-verso,Other,,1701,1700-1701-17,1700-1701,444
Laxton-1701-18-verso,Aged,24,1701,1700-1701-18,1700-1701,445
Laxton-1701-18-verso,Ague,,1701,1700-1701-18,1700-1701,446
Laxton-1701-18-verso,Apoplexy,2,1701,1700-1701-18,1700-1701,447
Laxton-1701-18-verso,Asthma,,1701,1700-1701-18,1700-1701,448
Laxton-1701-18-verso,Bed-ridden,1,1701,1700-1701-18,1700-1701,449
Laxton-1701-18-verso,Blasted,,1701,1700-1701-18,1700-1701,450
Laxton-1701-18-verso,Bleeding,,1701,1700-1701-18,1700-1701,451
Laxton-1701-18-verso,Bloody-flux,,1701,1700-1701-18,1700-1701,452
Laxton-1701-18-verso,Calenture,,1701,1700-1701-18,1700-1701,453
Laxton-1701-18-verso,Cancer,3,1701,1700-1701-18,1700-1701,454
Laxton-1701-18-verso,Canker,,1701,1700-1701-18,1700-1701,455
Laxton-1701-18-verso,Chicken Pox,,1701,1700-1701-18,1700-1701,456
Laxton-1701-18-verso,Child-Bed,8,1701,1700-1701-18,1700-1701,457
Laxton-1701-18-verso,Chrisoms,1,1701,1700-1701-18,1700-1701,458
Laxton-1701-18-verso,Cold,,1701,1700-1701-18,1700-1701,459
Laxton-1701-18-verso,Colick,2,1701,1700-1701-18,1700-1701,460
Laxton-1701-18-verso,Consumption,49,1701,1700-1701-18,1700-1701,461
Laxton-1701-18-verso,Convulsion,109,1701,1700-1701-18,1700-1701,462
Laxton-1701-18-verso,Cough,,1701,1700-1701-18,1700-1701,463
Laxton-1701-18-verso,Cramp,,1701,1700-1701-18,1700-1701,464
Laxton-1701-18-verso,Diabetes,,1701,1700-1701-18,1700-1701,465
Laxton-1701-18-verso,Dropsie,12,1701,1700-1701-18,1700-1701,466
Laxton-1701-18-verso,Falling-sickness,,1701,1700-1701-18,1700-1701,467
Laxton-1701-18-verso,Fever,62,1701,1700-1701-18,1700-1701,468
Laxton-1701-18-verso,Fistula,,1701,1700-1701-18,1700-1701,469
Laxton-1701-18-verso,Flox and Small-Pox,28,1701,1700-1701-18,1700-1701,470
Laxton-1701-18-verso,Flux,,1701,1700-1701-18,1700-1701,471
Laxton-1701-18-verso,French-Pox,,1701,1700-1701-18,1700-1701,472
Laxton-1701-18-verso,Frets,,1701,1700-1701-18,1700-1701,473
Laxton-1701-18-verso,Gangreen,,1701,1700-1701-18,1700-1701,474
Laxton-1701-18-verso,Gout,,1701,1700-1701-18,1700-1701,475
Laxton-1701-18-verso,Gravel,,1701,1700-1701-18,1700-1701,476
Laxton-1701-18-verso,Grief,1,1701,1700-1701-18,1700-1701,477
Laxton-1701-18-verso,Griping in the Guts,26,1701,1700-1701-18,1700-1701,478
Laxton-1701-18-verso,Headache,,1701,1700-1701-18,1700-1701,479
Laxton-1701-18-verso,Headmouldshot,,1701,1700-1701-18,1700-1701,480
Laxton-1701-18-verso,Hooping Cough,,1701,1700-1701-18,1700-1701,481
Laxton-1701-18-verso,Hiccough,,1701,1700-1701-18,1700-1701,482
Laxton-1701-18-verso,Horshoehead,,1701,1700-1701-18,1700-1701,483
Laxton-1701-18-verso,Impostume,,1701,1700-1701-18,1700-1701,484
Laxton-1701-18-verso,Infants,,1701,1700-1701-18,1700-1701,485
Laxton-1701-18-verso,Inflammation,,1701,1700-1701-18,1700-1701,486
Laxton-1701-18-verso,Itch,,1701,1700-1701-18,1700-1701,487
Laxton-1701-18-verso,Jaundies,3,1701,1700-1701-18,1700-1701,488
Laxton-1701-18-verso,Jaw-fallen,,1701,1700-1701-18,1700-1701,489
Laxton-1701-18-verso,Kings Evil,,1701,1700-1701-18,1700-1701,490
Laxton-1701-18-verso,Leprosie,,1701,1700-1701-18,1700-1701,491
Laxton-1701-18-verso,Lethargy,1,1701,1700-1701-18,1700-1701,492
Laxton-1701-18-verso,Liver-grown,1,1701,1700-1701-18,1700-1701,493
Laxton-1701-18-verso,Looseness,,1701,1700-1701-18,1700-1701,494
Laxton-1701-18-verso,Lunatick and Frenzy,,1701,1700-1701-18,1700-1701,495
Laxton-1701-18-verso,Malignant Fever,,1701,1700-1701-18,1700-1701,496
Laxton-1701-18-verso,Meagrim,,1701,1700-1701-18,1700-1701,497
Laxton-1701-18-verso,Measles,,1701,1700-1701-18,1700-1701,498
Laxton-1701-18-verso,Miscarriage,,1701,1700-1701-18,1700-1701,499
Laxton-1701-18-verso,Mortification,,1701,1700-1701-18,1700-1701,500
Laxton-1701-18-verso,Mother,,1701,1700-1701-18,1700-1701,501
Laxton-1701-18-verso,Noli me tangere,,1701,1700-1701-18,1700-1701,502
Laxton-1701-18-verso,Palsie,,1701,1700-1701-18,1700-1701,503
Laxton-1701-18-verso,Plague,,1701,1700-1701-18,1700-1701,504
Laxton-1701-18-verso,Planet,,1701,1700-1701-18,1700-1701,505
Laxton-1701-18-verso,Plurisie,1,1701,1700-1701-18,1700-1701,506
Laxton-1701-18-verso,Purples,,1701,1700-1701-18,1700-1701,507
Laxton-1701-18-verso,Quinsie,,1701,1700-1701-18,1700-1701,508
Laxton-1701-18-verso,Rash,,1701,1700-1701-18,1700-1701,509
Laxton-1701-18-verso,Rheumatism,,1701,1700-1701-18,1700-1701,510
Laxton-1701-18-verso,Rickets,13,1701,1700-1701-18,1700-1701,511
Laxton-1701-18-verso,Rising of the Lights,3,1701,1700-1701-18,1700-1701,512
Laxton-1701-18-verso,Running of the Reins,,1701,1700-1701-18,1700-1701,513
Laxton-1701-18-verso,Rupture,1,1701,1700-1701-18,1700-1701,514
Laxton-1701-18-verso,Scald Head,1,1701,1700-1701-18,1700-1701,515
Laxton-1701-18-verso,Scarlet Fever,,1701,1700-1701-18,1700-1701,516
Laxton-1701-18-verso,Sciatica,,1701,1700-1701-18,1700-1701,517
Laxton-1701-18-verso,Scowring,,1701,1700-1701-18,1700-1701,518
Laxton-1701-18-verso,Scurvy,,1701,1700-1701-18,1700-1701,519
Laxton-1701-18-verso,Sores,,1701,1700-1701-18,1700-1701,520
Laxton-1701-18-verso,Shingles,,1701,1700-1701-18,1700-1701,521
Laxton-1701-18-verso,Spleen,,1701,1700-1701-18,1700-1701,522
Laxton-1701-18-verso,Spotted-Fever,1,1701,1700-1701-18,1700-1701,523
Laxton-1701-18-verso,St. Anthony's Fire,,1701,1700-1701-18,1700-1701,524
Laxton-1701-18-verso,Starved,,1701,1700-1701-18,1700-1701,525
Laxton-1701-18-verso,Stone,1,1701,1700-1701-18,1700-1701,526
Laxton-1701-18-verso,Stopping of the Stomach,11,1701,1700-1701-18,1700-1701,527
Laxton-1701-18-verso,Strangury,1,1701,1700-1701-18,1700-1701,528
Laxton-1701-18-verso,Strongullion,,1701,1700-1701-18,1700-1701,529
Laxton-1701-18-verso,Suddenly,1,1701,1700-1701-18,1700-1701,530
Laxton-1701-18-verso,Surfeit,,1701,1700-1701-18,1700-1701,531
Laxton-1701-18-verso,Swelling in the Throat,,1701,1700-1701-18,1700-1701,532
Laxton-1701-18-verso,Swine-Pox,,1701,1700-1701-18,1700-1701,533
Laxton-1701-18-verso,Teeth,48,1701,1700-1701-18,1700-1701,534
Laxton-1701-18-verso,Thrush,1,1701,1700-1701-18,1700-1701,535
Laxton-1701-18-verso,Tissick,9,1701,1700-1701-18,1700-1701,536
Laxton-1701-18-verso,Tympany,,1701,1700-1701-18,1700-1701,537
Laxton-1701-18-verso,Twisting of the Guts,,1701,1700-1701-18,1700-1701,538
Laxton-1701-18-verso,Ulcer,2,1701,1700-1701-18,1700-1701,539
Laxton-1701-18-verso,Vapours,,1701,1700-1701-18,1700-1701,540
Laxton-1701-18-verso,Vomiting,,1701,1700-1701-18,1700-1701,541
Laxton-1701-18-verso,Water in the Head,,1701,1700-1701-18,1700-1701,542
Laxton-1701-18-verso,Wen,,1701,1700-1701-18,1700-1701,543
Laxton-1701-18-verso,Wind,,1701,1700-1701-18,1700-1701,544
Laxton-1701-18-verso,Wolf,,1701,1700-1701-18,1700-1701,545
Laxton-1701-18-verso,Worms,1,1701,1700-1701-18,1700-1701,546
Laxton-1701-18-verso,Abortive,3,1701,1700-1701-18,1700-1701,547
Laxton-1701-18-verso,Overlaid,3,1701,1700-1701-18,1700-1701,548
Laxton-1701-18-verso,Still-born,11,1701,1700-1701-18,1700-1701,549
Laxton-1701-18-verso,Drowned,2,1701,1700-1701-18,1700-1701,550
Laxton-1701-18-verso,Found Dead,,1701,1700-1701-18,1700-1701,551
Laxton-1701-18-verso,Executed,,1701,1700-1701-18,1700-1701,552
Laxton-1701-18-verso,Killed,1,1701,1700-1701-18,1700-1701,553
Laxton-1701-18-verso,Suicide,1,1701,1700-1701-18,1700-1701,554
Laxton-1701-18-verso,Other,1,1701,1700-1701-18,1700-1701,555
Laxton-1701-19-verso,Aged,35,1701,1700-1701-19,1700-1701,556
Laxton-1701-19-verso,Ague,,1701,1700-1701-19,1700-1701,557
Laxton-1701-19-verso,Apoplexy,1,1701,1700-1701-19,1700-1701,558
Laxton-1701-19-verso,Asthma,,1701,1700-1701-19,1700-1701,559
Laxton-1701-19-verso,Bed-ridden,,1701,1700-1701-19,1700-1701,560
Laxton-1701-19-verso,Blasted,,1701,1700-1701-19,1700-1701,561
Laxton-1701-19-verso,Bleeding,,1701,1700-1701-19,1700-1701,562
Laxton-1701-19-verso,Bloody-flux,,1701,1700-1701-19,1700-1701,563
Laxton-1701-19-verso,Calenture,,1701,1700-1701-19,1700-1701,564
Laxton-1701-19-verso,Cancer,,1701,1700-1701-19,1700-1701,565
Laxton-1701-19-verso,Canker,,1701,1700-1701-19,1700-1701,566
Laxton-1701-19-verso,Chicken Pox,,1701,1700-1701-19,1700-1701,567
Laxton-1701-19-verso,Child-Bed,7,1701,1700-1701-19,1700-1701,568
Laxton-1701-19-verso,Chrisoms,,1701,1700-1701-19,1700-1701,569
Laxton-1701-19-verso,Cold,,1701,1700-1701-19,1700-1701,570
Laxton-1701-19-verso,Colick,3,1701,1700-1701-19,1700-1701,571
Laxton-1701-19-verso,Consumption,44,1701,1700-1701-19,1700-1701,572
Laxton-1701-19-verso,Convulsion,111,1701,1700-1701-19,1700-1701,573
Laxton-1701-19-verso,Cough,,1701,1700-1701-19,1700-1701,574
Laxton-1701-19-verso,Cramp,,1701,1700-1701-19,1700-1701,575
Laxton-1701-19-verso,Diabetes,,1701,1700-1701-19,1700-1701,576
Laxton-1701-19-verso,Dropsie,15,1701,1700-1701-19,1700-1701,577
Laxton-1701-19-verso,Falling-sickness,,1701,1700-1701-19,1700-1701,578
Laxton-1701-19-verso,Fever,61,1701,1700-1701-19,1700-1701,579
Laxton-1701-19-verso,Fistula,,1701,1700-1701-19,1700-1701,580
Laxton-1701-19-verso,Flox and Small-Pox,25,1701,1700-1701-19,1700-1701,581
Laxton-1701-19-verso,Flux,,1701,1700-1701-19,1700-1701,582
Laxton-1701-19-verso,French-Pox,1,1701,1700-1701-19,1700-1701,583
Laxton-1701-19-verso,Frets,,1701,1700-1701-19,1700-1701,584
Laxton-1701-19-verso,Gangreen,,1701,1700-1701-19,1700-1701,585
Laxton-1701-19-verso,Gout,,1701,1700-1701-19,1700-1701,586
Laxton-1701-19-verso,Gravel,,1701,1700-1701-19,1700-1701,587
Laxton-1701-19-verso,Grief,,1701,1700-1701-19,1700-1701,588
Laxton-1701-19-verso,Griping in the Guts,26,1701,1700-1701-19,1700-1701,589
Laxton-1701-19-verso,Headache,,1701,1700-1701-19,1700-1701,590
Laxton-1701-19-verso,Headmouldshot,,1701,1700-1701-19,1700-1701,591
Laxton-1701-19-verso,Hooping Cough,,1701,1700-1701-19,1700-1701,592
Laxton-1701-19-verso,Hiccough,,1701,1700-1701-19,1700-1701,593
Laxton-1701-19-verso,Horshoehead,,1701,1700-1701-19,1700-1701,594
Laxton-1701-19-verso,Impostume,1,1701,1700-1701-19,1700-1701,595
Laxton-1701-19-verso,Infants,,1701,1700-1701-19,1700-1701,596
Laxton-1701-19-verso,Inflammation,,1701,1700-1701-19,1700-1701,597
Laxton-1701-19-verso,Itch,,1701,1700-1701-19,1700-1701,598
Laxton-1701-19-verso,Jaundies,1,1701,1700-1701-19,1700-1701,599
Laxton-1701-19-verso,Jaw-fallen,,1701,1700-1701-19,1700-1701,600
Laxton-1701-19-verso,Kings Evil,2,1701,1700-1701-19,1700-1701,601
Laxton-1701-19-verso,Leprosie,,1701,1700-1701-19,1700-1701,602
Laxton-1701-19-verso,Lethargy,,1701,1700-1701-19,1700-1701,603
Laxton-1701-19-verso,Liver-grown,,1701,1700-1701-19,1700-1701,604
Laxton-1701-19-verso,Looseness,,1701,1700-1701-19,1700-1701,605
Laxton-1701-19-verso,Lunatick and Frenzy,,1701,1700-1701-19,1700-1701,606
Laxton-1701-19-verso,Malignant Fever,,1701,1700-1701-19,1700-1701,607
Laxton-1701-19-verso,Meagrim,,1701,1700-1701-19,1700-1701,608
Laxton-1701-19-verso,Measles,,1701,1700-1701-19,1700-1701,609
Laxton-1701-19-verso,Miscarriage,,1701,1700-1701-19,1700-1701,610
Laxton-1701-19-verso,Mortification,,1701,1700-1701-19,1700-1701,611
Laxton-1701-19-verso,Mother,,1701,1700-1701-19,1700-1701,612
Laxton-1701-19-verso,Noli me tangere,,1701,1700-1701-19,1700-1701,613
Laxton-1701-19-verso,Palsie,,1701,1700-1701-19,1700-1701,614
Laxton-1701-19-verso,Plague,,1701,1700-1701-19,1700-1701,615
Laxton-1701-19-verso,Planet,,1701,1700-1701-19,1700-1701,616
Laxton-1701-19-verso,Plurisie,1,1701,1700-1701-19,1700-1701,617
Laxton-1701-19-verso,Purples,,1701,1700-1701-19,1700-1701,618
Laxton-1701-19-verso,Quinsie,,1701,1700-1701-19,1700-1701,619
Laxton-1701-19-verso,Rash,,1701,1700-1701-19,1700-1701,620
Laxton-1701-19-verso,Rheumatism,1,1701,1700-1701-19,1700-1701,621
Laxton-1701-19-verso,Rickets,9,1701,1700-1701-19,1700-1701,622
Laxton-1701-19-verso,Rising of the Lights,4,1701,1700-1701-19,1700-1701,623
Laxton-1701-19-verso,Running of the Reins,,1701,1700-1701-19,1700-1701,624
Laxton-1701-19-verso,Rupture,2,1701,1700-1701-19,1700-1701,625
Laxton-1701-19-verso,Scald Head,,1701,1700-1701-19,1700-1701,626
Laxton-1701-19-verso,Scarlet Fever,,1701,1700-1701-19,1700-1701,627
Laxton-1701-19-verso,Sciatica,,1701,1700-1701-19,1700-1701,628
Laxton-1701-19-verso,Scowring,,1701,1700-1701-19,1700-1701,629
Laxton-1701-19-verso,Scurvy,3,1701,1700-1701-19,1700-1701,630
Laxton-1701-19-verso,Sores,,1701,1700-1701-19,1700-1701,631
Laxton-1701-19-verso,Shingles,,1701,1700-1701-19,1700-1701,632
Laxton-1701-19-verso,Spleen,,1701,1700-1701-19,1700-1701,633
Laxton-1701-19-verso,Spotted-Fever,,1701,1700-1701-19,1700-1701,634
Laxton-1701-19-verso,St. Anthony's Fire,,1701,1700-1701-19,1700-1701,635
Laxton-1701-19-verso,Starved,,1701,1700-1701-19,1700-1701,636
Laxton-1701-19-verso,Stone,,1701,1700-1701-19,1700-1701,637
Laxton-1701-19-verso,Stopping of the Stomach,11,1701,1700-1701-19,1700-1701,638
Laxton-1701-19-verso,Strangury,,1701,1700-1701-19,1700-1701,639
Laxton-1701-19-verso,Strongullion,,1701,1700-1701-19,1700-1701,640
Laxton-1701-19-verso,Suddenly,2,1701,1700-1701-19,1700-1701,641
Laxton-1701-19-verso,Surfeit,,1701,1700-1701-19,1700-1701,642
Laxton-1701-19-verso,Swelling in the Throat,,1701,1700-1701-19,1700-1701,643
Laxton-1701-19-verso,Swine-Pox,,1701,1700-1701-19,1700-1701,644
Laxton-1701-19-verso,Teeth,39,1701,1700-1701-19,1700-1701,645
Laxton-1701-19-verso,Thrush,,1701,1700-1701-19,1700-1701,646
Laxton-1701-19-verso,Tissick,8,1701,1700-1701-19,1700-1701,647
Laxton-1701-19-verso,Tympany,,1701,1700-1701-19,1700-1701,648
Laxton-1701-19-verso,Twisting of the Guts,,1701,1700-1701-19,1700-1701,649
Laxton-1701-19-verso,Ulcer,1,1701,1700-1701-19,1700-1701,650
Laxton-1701-19-verso,Vapours,,1701,1700-1701-19,1700-1701,651
Laxton-1701-19-verso,Vomiting,,1701,1700-1701-19,1700-1701,652
Laxton-1701-19-verso,Water in the Head,,1701,1700-1701-19,1700-1701,653
Laxton-1701-19-verso,Wen,,1701,1700-1701-19,1700-1701,654
Laxton-1701-19-verso,Wind,,1701,1700-1701-19,1700-1701,655
Laxton-1701-19-verso,Wolf,,1701,1700-1701-19,1700-1701,656
Laxton-1701-19-verso,Worms,,1701,1700-1701-19,1700-1701,657
Laxton-1701-19-verso,Abortive,,1701,1700-1701-19,1700-1701,658
Laxton-1701-19-verso,Overlaid,1,1701,1700-1701-19,1700-1701,659
Laxton-1701-19-verso,Still-born,7,1701,1700-1701-19,1700-1701,660
Laxton-1701-19-verso,Drowned,,1701,1700-1701-19,1700-1701,661
Laxton-1701-19-verso,Found Dead,,1701,1700-1701-19,1700-1701,662
Laxton-1701-19-verso,Executed,3,1701,1700-1701-19,1700-1701,663
Laxton-1701-19-verso,Killed,,1701,1700-1701-19,1700-1701,664
Laxton-1701-19-verso,Suicide,1,1701,1700-1701-19,1700-1701,665
Laxton-1701-19-verso,Other,4,1701,1700-1701-19,1700-1701,666
Laxton-1701-20-verso,Aged,29,1701,1700-1701-20,1700-1701,667
Laxton-1701-20-verso,Ague,,1701,1700-1701-20,1700-1701,668
Laxton-1701-20-verso,Apoplexy,3,1701,1700-1701-20,1700-1701,669
Laxton-1701-20-verso,Asthma,,1701,1700-1701-20,1700-1701,670
Laxton-1701-20-verso,Bed-ridden,,1701,1700-1701-20,1700-1701,671
Laxton-1701-20-verso,Blasted,,1701,1700-1701-20,1700-1701,672
Laxton-1701-20-verso,Bleeding,1,1701,1700-1701-20,1700-1701,673
Laxton-1701-20-verso,Bloody-flux,,1701,1700-1701-20,1700-1701,674
Laxton-1701-20-verso,Calenture,,1701,1700-1701-20,1700-1701,675
Laxton-1701-20-verso,Cancer,1,1701,1700-1701-20,1700-1701,676
Laxton-1701-20-verso,Canker,,1701,1700-1701-20,1700-1701,677
Laxton-1701-20-verso,Chicken Pox,,1701,1700-1701-20,1700-1701,678
Laxton-1701-20-verso,Child-Bed,6,1701,1700-1701-20,1700-1701,679
Laxton-1701-20-verso,Chrisoms,1,1701,1700-1701-20,1700-1701,680
Laxton-1701-20-verso,Cold,,1701,1700-1701-20,1700-1701,681
Laxton-1701-20-verso,Colick,2,1701,1700-1701-20,1700-1701,682
Laxton-1701-20-verso,Consumption,46,1701,1700-1701-20,1700-1701,683
Laxton-1701-20-verso,Convulsion,109,1701,1700-1701-20,1700-1701,684
Laxton-1701-20-verso,Cough,,1701,1700-1701-20,1700-1701,685
Laxton-1701-20-verso,Cramp,,1701,1700-1701-20,1700-1701,686
Laxton-1701-20-verso,Diabetes,,1701,1700-1701-20,1700-1701,687
Laxton-1701-20-verso,Dropsie,6,1701,1700-1701-20,1700-1701,688
Laxton-1701-20-verso,Falling-sickness,,1701,1700-1701-20,1700-1701,689
Laxton-1701-20-verso,Fever,57,1701,1700-1701-20,1700-1701,690
Laxton-1701-20-verso,Fistula,,1701,1700-1701-20,1700-1701,691
Laxton-1701-20-verso,Flox and Small-Pox,35,1701,1700-1701-20,1700-1701,692
Laxton-1701-20-verso,Flux,,1701,1700-1701-20,1700-1701,693
Laxton-1701-20-verso,French-Pox,1,1701,1700-1701-20,1700-1701,694
Laxton-1701-20-verso,Frets,,1701,1700-1701-20,1700-1701,695
Laxton-1701-20-verso,Gangreen,,1701,1700-1701-20,1700-1701,696
Laxton-1701-20-verso,Gout,1,1701,1700-1701-20,1700-1701,697
Laxton-1701-20-verso,Gravel,,1701,1700-1701-20,1700-1701,698
Laxton-1701-20-verso,Grief,1,1701,1700-1701-20,1700-1701,699
Laxton-1701-20-verso,Griping in the Guts,30,1701,1700-1701-20,1700-1701,700
Laxton-1701-20-verso,Headache,,1701,1700-1701-20,1700-1701,701
Laxton-1701-20-verso,Headmouldshot,,1701,1700-1701-20,1700-1701,702
